customerId,customerName,customerCity,creditcardNumber,accountNumber,job,marital,education,housing,loan
29290,Ola,San Jose,29290,29290,management,divorced,tertiary,yes,no
29291,Stacey,Houston,29291,29291,technician,married,secondary,no,no
29292,Lisa,San Fransisco,29292,29292,self-employed,single,tertiary,yes,no
29293,David,Los Angeles,29293,29293,technician,married,secondary,yes,no
29294,Jeanette,Jersey,29294,29294,technician,single,tertiary,no,no
29295,Adrian,San Antonio,29295,29295,admin.,single,secondary,yes,no
29296,Peter,Dallas,29296,29296,management,divorced,tertiary,no,no
29297,CHRIS,Santa Clara,29297,29297,retired,married,secondary,no,yes
29298,Rhiannon,Rosselle,29298,29298,retired,married,tertiary,no,no
29299,Shelly,Pittsburgh,29299,29299,management,married,tertiary,no,no
29300,Ola,Pennsylvania,29300,29300,admin.,single,secondary,no,no
29301,Stacey,Columbia,29301,29301,admin.,single,secondary,yes,no
29302,Lisa,Newcastle,29302,29302,technician,married,unknown,no,no
29303,David,New York,29303,29303,self-employed,single,tertiary,yes,yes
29304,Jeanette,San Jose,29304,29304,technician,single,tertiary,yes,no
29305,Adrian,Houston,29305,29305,admin.,single,secondary,yes,yes
29306,Peter,San Fransisco,29306,29306,management,single,tertiary,no,no
29307,CHRIS,Los Angeles,29307,29307,management,single,tertiary,yes,yes
29308,Rhiannon,Jersey,29308,29308,unemployed,married,primary,yes,no
29309,Shelly,San Antonio,29309,29309,management,single,unknown,no,no
29310,Ola,Dallas,29310,29310,entrepreneur,divorced,secondary,yes,no
29311,Stacey,Santa Clara,29311,29311,admin.,single,secondary,yes,yes
29312,Lisa,Rosselle,29312,29312,technician,married,secondary,yes,no
29313,David,Pittsburgh,29313,29313,management,married,tertiary,yes,no
29314,Jeanette,Pennsylvania,29314,29314,services,married,secondary,no,no
29315,Adrian,Columbia,29315,29315,unemployed,single,tertiary,no,no
29316,Peter,Newcastle,29316,29316,technician,married,secondary,no,no
29317,CHRIS,New York,29317,29317,technician,single,unknown,yes,no
29318,Rhiannon,San Jose,29318,29318,entrepreneur,married,tertiary,yes,yes
29319,Shelly,Houston,29319,29319,unemployed,married,secondary,no,no
29320,Ola,San Fransisco,29320,29320,blue-collar,married,primary,yes,yes
29321,Stacey,Los Angeles,29321,29321,technician,married,secondary,yes,no
29322,Lisa,Jersey,29322,29322,retired,married,secondary,no,no
29323,David,San Antonio,29323,29323,retired,married,tertiary,no,no
29324,Jeanette,Dallas,29324,29324,blue-collar,married,primary,yes,no
29325,Adrian,Santa Clara,29325,29325,management,married,tertiary,no,no
29326,Peter,Rosselle,29326,29326,blue-collar,married,primary,yes,no
29327,CHRIS,Pittsburgh,29327,29327,management,married,secondary,yes,no
29328,Rhiannon,Pennsylvania,29328,29328,blue-collar,single,primary,yes,no
29329,Shelly,Columbia,29329,29329,management,single,tertiary,yes,no
29330,Ola,Newcastle,29330,29330,management,divorced,tertiary,no,no
29331,Stacey,New York,29331,29331,student,single,secondary,no,no
29332,Lisa,San Jose,29332,29332,blue-collar,married,primary,no,yes
29333,David,Houston,29333,29333,technician,single,tertiary,yes,yes
29334,Jeanette,San Fransisco,29334,29334,blue-collar,divorced,primary,yes,no
29335,Adrian,Los Angeles,29335,29335,student,single,secondary,no,no
29336,Peter,Jersey,29336,29336,admin.,married,secondary,no,yes
29337,CHRIS,San Antonio,29337,29337,management,single,tertiary,yes,no
29338,Rhiannon,Dallas,29338,29338,management,married,primary,no,no
29339,Shelly,Santa Clara,29339,29339,admin.,divorced,secondary,no,no
29340,Ola,Rosselle,29340,29340,admin.,married,secondary,yes,no
29341,Stacey,Pittsburgh,29341,29341,services,married,secondary,no,no
29342,Lisa,Pennsylvania,29342,29342,admin.,married,secondary,no,no
29343,David,Columbia,29343,29343,management,married,tertiary,yes,yes
29344,Jeanette,Newcastle,29344,29344,technician,married,secondary,no,no
29345,Adrian,New York,29345,29345,blue-collar,married,secondary,yes,no
29346,Peter,San Jose,29346,29346,admin.,married,secondary,no,no
29347,CHRIS,Houston,29347,29347,technician,married,secondary,yes,no
29348,Rhiannon,San Fransisco,29348,29348,services,single,secondary,no,no
29349,Shelly,Los Angeles,29349,29349,unemployed,single,secondary,no,no
29350,Ola,Jersey,29350,29350,technician,single,tertiary,no,no
29351,Stacey,San Antonio,29351,29351,entrepreneur,divorced,secondary,no,no
29352,Lisa,Dallas,29352,29352,self-employed,divorced,secondary,no,no
29353,David,Santa Clara,29353,29353,blue-collar,married,secondary,yes,yes
29354,Jeanette,Rosselle,29354,29354,blue-collar,married,primary,no,no
29355,Adrian,Pittsburgh,29355,29355,blue-collar,divorced,primary,yes,no
29356,Peter,Pennsylvania,29356,29356,technician,divorced,secondary,yes,no
29357,CHRIS,Columbia,29357,29357,management,single,unknown,no,yes
29358,Rhiannon,Newcastle,29358,29358,blue-collar,married,primary,yes,yes
29359,Shelly,New York,29359,29359,student,single,tertiary,yes,no
29360,Ola,San Jose,29360,29360,management,married,secondary,no,no
29361,Stacey,Houston,29361,29361,services,married,secondary,yes,no
29362,Lisa,San Fransisco,29362,29362,student,single,tertiary,no,no
29363,David,Los Angeles,29363,29363,technician,divorced,secondary,no,no
29364,Jeanette,Jersey,29364,29364,management,married,tertiary,no,no
29365,Adrian,San Antonio,29365,29365,technician,divorced,tertiary,yes,no
29366,Peter,Dallas,29366,29366,technician,married,secondary,yes,yes
29367,CHRIS,Santa Clara,29367,29367,technician,married,tertiary,yes,no
29368,Rhiannon,Rosselle,29368,29368,management,married,tertiary,yes,no
29369,Shelly,Pittsburgh,29369,29369,retired,married,tertiary,no,no
29370,Ola,Pennsylvania,29370,29370,management,married,unknown,no,no
29371,Stacey,Columbia,29371,29371,student,single,unknown,no,no
29372,Lisa,Newcastle,29372,29372,admin.,married,secondary,yes,no
29373,David,New York,29373,29373,admin.,married,secondary,yes,no
29374,Jeanette,San Jose,29374,29374,retired,divorced,secondary,yes,no
29375,Adrian,Houston,29375,29375,technician,married,secondary,yes,no
29376,Peter,San Fransisco,29376,29376,admin.,single,secondary,no,yes
29377,CHRIS,Los Angeles,29377,29377,unemployed,married,primary,yes,no
29378,Rhiannon,Jersey,29378,29378,technician,divorced,secondary,no,no
29379,Shelly,San Antonio,29379,29379,management,married,tertiary,no,no
29380,Ola,Dallas,29380,29380,admin.,married,secondary,no,no
29381,Stacey,Santa Clara,29381,29381,entrepreneur,divorced,secondary,no,yes
29382,Lisa,Rosselle,29382,29382,technician,divorced,secondary,no,no
29383,David,Pittsburgh,29383,29383,retired,married,primary,no,no
29384,Jeanette,Pennsylvania,29384,29384,blue-collar,married,secondary,no,no
29385,Adrian,Columbia,29385,29385,technician,married,secondary,yes,yes
29386,Peter,Newcastle,29386,29386,retired,married,tertiary,no,no
29387,CHRIS,New York,29387,29387,services,married,secondary,yes,no
29388,Rhiannon,San Jose,29388,29388,blue-collar,married,primary,yes,yes
29389,Shelly,Houston,29389,29389,admin.,married,secondary,yes,no
29390,Ola,San Fransisco,29390,29390,management,single,tertiary,yes,no
29391,Stacey,Los Angeles,29391,29391,technician,single,tertiary,no,no
29392,Lisa,Jersey,29392,29392,management,single,tertiary,no,no
29393,David,San Antonio,29393,29393,management,married,tertiary,yes,no
29394,Jeanette,Dallas,29394,29394,management,married,tertiary,no,no
29395,Adrian,Santa Clara,29395,29395,technician,married,secondary,no,no
29396,Peter,Rosselle,29396,29396,management,single,tertiary,yes,no
29397,CHRIS,Pittsburgh,29397,29397,management,single,tertiary,no,no
29398,Rhiannon,Pennsylvania,29398,29398,management,married,tertiary,yes,no
29399,Shelly,Columbia,29399,29399,blue-collar,married,primary,yes,yes
29400,Ola,Newcastle,29400,29400,blue-collar,married,primary,no,no
29401,Stacey,New York,29401,29401,technician,married,secondary,yes,yes
29402,Lisa,San Jose,29402,29402,management,married,tertiary,yes,no
29403,David,Houston,29403,29403,technician,married,tertiary,yes,yes
29404,Jeanette,San Fransisco,29404,29404,services,single,tertiary,no,no
29405,Adrian,Los Angeles,29405,29405,blue-collar,single,secondary,yes,yes
29406,Peter,Jersey,29406,29406,services,married,primary,yes,no
29407,CHRIS,San Antonio,29407,29407,technician,single,secondary,no,no
29408,Rhiannon,Dallas,29408,29408,services,divorced,secondary,yes,no
29409,Shelly,Santa Clara,29409,29409,management,single,tertiary,yes,no
29410,Ola,Rosselle,29410,29410,management,married,tertiary,yes,no
29411,Stacey,Pittsburgh,29411,29411,admin.,divorced,secondary,no,no
29412,Lisa,Pennsylvania,29412,29412,technician,divorced,secondary,yes,yes
29413,David,Columbia,29413,29413,management,divorced,tertiary,yes,no
29414,Jeanette,Newcastle,29414,29414,services,single,secondary,no,no
29415,Adrian,New York,29415,29415,services,married,secondary,yes,no
29416,Peter,San Jose,29416,29416,services,married,secondary,yes,yes
29417,CHRIS,Houston,29417,29417,management,single,tertiary,yes,no
29418,Rhiannon,San Fransisco,29418,29418,blue-collar,married,secondary,yes,no
29419,Shelly,Los Angeles,29419,29419,services,single,tertiary,no,no
29420,Ola,Jersey,29420,29420,services,single,secondary,yes,no
29421,Stacey,San Antonio,29421,29421,management,married,tertiary,yes,yes
29422,Lisa,Dallas,29422,29422,services,single,secondary,yes,no
29423,David,Santa Clara,29423,29423,retired,married,secondary,no,no
29424,Jeanette,Rosselle,29424,29424,housemaid,married,primary,no,no
29425,Adrian,Pittsburgh,29425,29425,services,married,secondary,yes,no
29426,Peter,Pennsylvania,29426,29426,management,married,tertiary,no,no
29427,CHRIS,Columbia,29427,29427,blue-collar,married,secondary,no,no
29428,Rhiannon,Newcastle,29428,29428,blue-collar,married,secondary,yes,no
29429,Shelly,New York,29429,29429,management,single,tertiary,no,no
29430,Ola,San Jose,29430,29430,management,single,tertiary,no,no
29431,Stacey,Houston,29431,29431,blue-collar,married,secondary,no,no
29432,Lisa,San Fransisco,29432,29432,blue-collar,married,tertiary,no,yes
29433,David,Los Angeles,29433,29433,self-employed,married,tertiary,no,yes
29434,Jeanette,Jersey,29434,29434,services,single,secondary,no,no
29435,Adrian,San Antonio,29435,29435,admin.,single,secondary,no,no
29436,Peter,Dallas,29436,29436,technician,married,secondary,yes,no
29437,CHRIS,Santa Clara,29437,29437,services,married,secondary,yes,no
29438,Rhiannon,Rosselle,29438,29438,technician,single,secondary,no,yes
29439,Shelly,Pittsburgh,29439,29439,management,single,tertiary,yes,yes
29440,Ola,Pennsylvania,29440,29440,admin.,single,secondary,no,yes
29441,Stacey,Columbia,29441,29441,technician,married,secondary,yes,no
29442,Lisa,Newcastle,29442,29442,technician,single,secondary,yes,no
29443,David,New York,29443,29443,technician,married,secondary,no,yes
29444,Jeanette,San Jose,29444,29444,services,married,primary,yes,no
29445,Adrian,Houston,29445,29445,services,married,secondary,yes,no
29446,Peter,San Fransisco,29446,29446,housemaid,single,primary,yes,no
29447,CHRIS,Los Angeles,29447,29447,housemaid,married,secondary,yes,yes
29448,Rhiannon,Jersey,29448,29448,retired,married,primary,no,no
29449,Shelly,San Antonio,29449,29449,technician,single,tertiary,no,no
29450,Ola,Dallas,29450,29450,admin.,married,secondary,no,no
29451,Stacey,Santa Clara,29451,29451,blue-collar,married,secondary,no,yes
29452,Lisa,Rosselle,29452,29452,retired,married,tertiary,no,no
29453,David,Pittsburgh,29453,29453,services,divorced,secondary,yes,no
29454,Jeanette,Pennsylvania,29454,29454,admin.,married,secondary,yes,no
29455,Adrian,Columbia,29455,29455,admin.,single,secondary,no,yes
29456,Peter,Newcastle,29456,29456,services,single,secondary,no,no
29457,CHRIS,New York,29457,29457,services,married,secondary,yes,no
29458,Rhiannon,San Jose,29458,29458,technician,married,tertiary,yes,yes
29459,Shelly,Houston,29459,29459,blue-collar,single,primary,no,yes
29460,Ola,San Fransisco,29460,29460,retired,married,primary,yes,no
29461,Stacey,Los Angeles,29461,29461,management,single,tertiary,yes,no
29462,Lisa,Jersey,29462,29462,management,single,tertiary,no,no
29463,David,San Antonio,29463,29463,technician,divorced,secondary,yes,no
29464,Jeanette,Dallas,29464,29464,admin.,single,unknown,no,no
29465,Adrian,Santa Clara,29465,29465,retired,divorced,primary,no,no
29466,Peter,Rosselle,29466,29466,entrepreneur,married,tertiary,no,no
29467,CHRIS,Pittsburgh,29467,29467,blue-collar,married,secondary,yes,no
29468,Rhiannon,Pennsylvania,29468,29468,entrepreneur,married,tertiary,no,no
29469,Shelly,Columbia,29469,29469,admin.,single,tertiary,yes,yes
29470,Ola,Newcastle,29470,29470,technician,single,secondary,no,no
29471,Stacey,New York,29471,29471,blue-collar,single,secondary,yes,no
29472,Lisa,San Jose,29472,29472,blue-collar,married,secondary,yes,no
29473,David,Houston,29473,29473,technician,single,secondary,yes,no
29474,Jeanette,San Fransisco,29474,29474,blue-collar,married,primary,yes,no
29475,Adrian,Los Angeles,29475,29475,technician,married,secondary,no,no
29476,Peter,Jersey,29476,29476,services,married,primary,yes,no
29477,CHRIS,San Antonio,29477,29477,admin.,single,secondary,yes,no
29478,Rhiannon,Dallas,29478,29478,blue-collar,single,primary,yes,no
29479,Shelly,Santa Clara,29479,29479,blue-collar,married,secondary,yes,no
29480,Ola,Rosselle,29480,29480,technician,single,tertiary,yes,no
29481,Stacey,Pittsburgh,29481,29481,technician,single,tertiary,no,no
29482,Lisa,Pennsylvania,29482,29482,services,married,secondary,yes,no
29483,David,Columbia,29483,29483,unemployed,married,primary,no,no
29484,Jeanette,Newcastle,29484,29484,student,single,tertiary,no,no
29485,Adrian,New York,29485,29485,blue-collar,divorced,primary,no,no
29486,Peter,San Jose,29486,29486,unemployed,single,primary,no,no
29487,CHRIS,Houston,29487,29487,unemployed,single,primary,no,no
29488,Rhiannon,San Fransisco,29488,29488,unemployed,single,tertiary,no,no
29489,Shelly,Los Angeles,29489,29489,unemployed,single,tertiary,no,no
29490,Ola,Jersey,29490,29490,technician,divorced,secondary,no,no
29491,Stacey,San Antonio,29491,29491,technician,divorced,secondary,no,no
29492,Lisa,Dallas,29492,29492,blue-collar,married,primary,no,no
29493,David,Santa Clara,29493,29493,unemployed,single,tertiary,yes,no
29494,Jeanette,Rosselle,29494,29494,management,married,tertiary,yes,no
29495,Adrian,Pittsburgh,29495,29495,technician,married,secondary,no,no
29496,Peter,Pennsylvania,29496,29496,self-employed,married,tertiary,yes,no
29497,CHRIS,Columbia,29497,29497,admin.,divorced,secondary,no,yes
29498,Rhiannon,Newcastle,29498,29498,admin.,divorced,secondary,no,no
29499,Shelly,New York,29499,29499,unemployed,single,tertiary,no,no
29500,Ola,San Jose,29500,29500,management,married,primary,no,no
29501,Stacey,Houston,29501,29501,technician,divorced,secondary,yes,no
29502,Lisa,San Fransisco,29502,29502,blue-collar,married,primary,no,no
29503,David,Los Angeles,29503,29503,unemployed,divorced,secondary,yes,no
29504,Jeanette,Jersey,29504,29504,management,single,tertiary,no,no
29505,Adrian,San Antonio,29505,29505,student,single,unknown,no,no
29506,Peter,Dallas,29506,29506,technician,divorced,secondary,yes,no
29507,CHRIS,Santa Clara,29507,29507,admin.,married,secondary,yes,no
29508,Rhiannon,Rosselle,29508,29508,unemployed,married,primary,yes,no
29509,Shelly,Pittsburgh,29509,29509,retired,married,tertiary,no,no
29510,Ola,Pennsylvania,29510,29510,entrepreneur,married,tertiary,no,no
29511,Stacey,Columbia,29511,29511,management,single,tertiary,no,no
29512,Lisa,Newcastle,29512,29512,unemployed,divorced,secondary,no,no
29513,David,New York,29513,29513,unemployed,divorced,secondary,no,no
29514,Jeanette,San Jose,29514,29514,retired,married,secondary,no,no
29515,Adrian,Houston,29515,29515,entrepreneur,married,secondary,yes,no
29516,Peter,San Fransisco,29516,29516,blue-collar,married,primary,yes,no
29517,CHRIS,Los Angeles,29517,29517,admin.,single,secondary,no,no
29518,Rhiannon,Jersey,29518,29518,student,single,tertiary,no,no
29519,Shelly,San Antonio,29519,29519,management,single,secondary,yes,no
29520,Ola,Dallas,29520,29520,admin.,married,primary,yes,no
29521,Stacey,Santa Clara,29521,29521,technician,married,tertiary,no,no
29522,Lisa,Rosselle,29522,29522,unemployed,single,tertiary,no,no
29523,David,Pittsburgh,29523,29523,technician,single,secondary,yes,no
29524,Jeanette,Pennsylvania,29524,29524,retired,divorced,secondary,no,no
29525,Adrian,Columbia,29525,29525,management,married,tertiary,no,no
29526,Peter,Newcastle,29526,29526,unemployed,married,secondary,no,no
29527,CHRIS,New York,29527,29527,admin.,married,secondary,yes,no
