accountNumber,accountBalance,housingLoan,vehicleLoan,branchCity
23357,54,yes,no,Dallas
23358,682,no,no,Santa Clara
23359,1905,no,no,Rosselle
23360,260,no,no,Pittsburgh
23361,168,no,no,Pennsylvania
23362,4979,no,yes,Newcastle
23363,83,no,no,New York
23364,347,yes,no,San Jose
23365,616,yes,no,Houston
23366,1859,yes,no,San Fransisco
23367,2460,no,no,Los Angeles
23368,5118,yes,no,Jersey
23369,1374,yes,yes,San Antonio
23370,2437,no,no,Dallas
23371,334,no,no,Santa Clara
23372,-218,yes,no,Rosselle
23373,0,yes,no,Pittsburgh
23374,124,no,no,Pennsylvania
23375,204,no,no,Newcastle
23376,321,no,no,New York
23377,3918,no,no,San Jose
23378,424,no,no,Houston
23379,0,no,no,San Fransisco
23380,235,no,no,Los Angeles
23381,60,no,yes,Jersey
23382,1713,no,no,San Antonio
23383,109,no,no,Dallas
23384,0,no,no,Santa Clara
23385,28,no,no,Rosselle
23386,0,no,no,Pittsburgh
23387,20,no,no,Pennsylvania
23388,243,no,no,Newcastle
23389,2220,no,no,New York
23390,68,yes,no,San Jose
23391,5065,no,no,Houston
23392,753,no,no,San Fransisco
23393,84,no,no,Los Angeles
23394,12,no,no,Jersey
23395,1940,no,no,San Antonio
23396,171,no,no,Dallas
23397,930,no,no,Santa Clara
23398,0,no,no,Rosselle
23399,27,no,no,Pittsburgh
23400,376,no,no,Pennsylvania
23401,725,no,no,Newcastle
23402,4594,no,no,New York
23403,5976,no,no,San Jose
23404,253,no,no,Houston
23405,80,no,no,San Fransisco
23406,148,no,no,Los Angeles
23407,113,yes,no,Jersey
23408,-1545,no,no,San Antonio
23409,510,no,no,Dallas
23410,4,no,no,Santa Clara
23411,-1,no,no,Rosselle
23412,4073,no,no,Pittsburgh
23413,137,no,no,Pennsylvania
23414,298,no,no,Newcastle
23415,682,no,no,New York
23416,206,no,no,San Jose
23417,276,no,no,Houston
23418,238,no,no,San Fransisco
23419,356,no,no,Los Angeles
23420,190,no,no,Jersey
23421,0,no,no,San Antonio
23422,2,no,no,Dallas
23423,430,no,no,Santa Clara
23424,4,no,no,Rosselle
23425,-315,yes,yes,Pittsburgh
23426,1707,no,no,Pennsylvania
23427,-102,yes,no,Newcastle
23428,627,no,no,New York
23429,0,yes,no,San Jose
23430,518,no,no,Houston
23431,0,no,no,San Fransisco
23432,534,no,no,Los Angeles
23433,1194,no,yes,Jersey
23434,0,no,no,San Antonio
23435,1539,no,no,Dallas
23436,7870,yes,no,Santa Clara
23437,849,no,no,Rosselle
23438,2637,no,no,Pittsburgh
23439,21,no,no,Pennsylvania
23440,1138,no,no,Newcastle
23441,201,no,no,New York
23442,715,no,no,San Jose
23443,65,no,no,Houston
23444,5943,no,no,San Fransisco
23445,844,no,no,Los Angeles
23446,2629,no,no,Jersey
23447,0,no,no,San Antonio
23448,-11,yes,no,Dallas
23449,-278,no,no,Santa Clara
23450,0,yes,yes,Rosselle
23451,136,no,no,Pittsburgh
23452,549,no,no,Pennsylvania
23453,1585,no,no,Newcastle
23454,0,no,no,New York
23455,2676,no,no,San Jose
23456,1134,no,no,Houston
23457,1510,yes,no,San Fransisco
23458,-104,no,no,Los Angeles
23459,357,yes,no,Jersey
23460,-146,no,yes,San Antonio
23461,294,yes,no,Dallas
23462,17,no,no,Santa Clara
23463,1138,yes,no,Rosselle
23464,13,no,no,Pittsburgh
23465,45,no,no,Pennsylvania
23466,0,no,no,Newcastle
23467,-123,no,yes,New York
23468,630,no,no,San Jose
23469,-27,no,no,Houston
23470,52,no,no,San Fransisco
23471,-102,no,yes,Los Angeles
23472,0,no,no,Jersey
23473,465,no,no,San Antonio
23474,2473,no,no,Dallas
23475,3207,no,no,Santa Clara
23476,2213,no,no,Rosselle
23477,505,no,no,Pittsburgh
23478,29,no,no,Pennsylvania
23479,678,no,no,Newcastle
23480,-204,yes,no,New York
23481,228,no,no,San Jose
23482,27,no,no,Houston
23483,2873,yes,no,San Fransisco
23484,456,yes,yes,Los Angeles
23485,0,no,no,Jersey
23486,473,no,no,San Antonio
23487,1070,no,no,Dallas
23488,872,yes,no,Santa Clara
23489,3463,yes,yes,Rosselle
23490,1573,no,no,Pittsburgh
23491,-272,no,yes,Pennsylvania
23492,168,no,no,Newcastle
23493,75,no,no,New York
23494,0,no,no,San Jose
23495,264,no,no,Houston
23496,2262,no,no,San Fransisco
23497,561,no,no,Los Angeles
23498,36,no,no,Jersey
23499,3196,no,no,San Antonio
23500,-6,no,no,Dallas
23501,0,no,no,Santa Clara
23502,556,yes,no,Rosselle
23503,58,no,no,Pittsburgh
23504,0,no,no,Pennsylvania
23505,1559,no,no,Newcastle
23506,3486,no,no,New York
23507,3762,no,no,San Jose
23508,170,no,no,Houston
23509,3,no,no,San Fransisco
23510,801,no,no,Los Angeles
23511,2431,no,no,Jersey
23512,839,no,yes,San Antonio
23513,0,no,no,Dallas
23514,333,no,no,Santa Clara
23515,-542,no,no,Rosselle
23516,500,no,yes,Pittsburgh
23517,42,no,no,Pennsylvania
23518,0,no,no,Newcastle
23519,866,no,no,New York
23520,1052,no,no,San Jose
23521,-6,no,no,Houston
23522,-105,yes,no,San Fransisco
23523,51,no,no,Los Angeles
23524,1608,no,no,Jersey
23525,0,no,no,San Antonio
23526,1666,yes,no,Dallas
23527,2696,yes,no,Santa Clara
23528,0,no,no,Rosselle
23529,-105,no,no,Pittsburgh
23530,75,no,no,Pennsylvania
23531,236,no,no,Newcastle
23532,-671,no,no,New York
23533,659,no,no,San Jose
23534,1233,no,no,Houston
23535,0,no,no,San Fransisco
23536,0,no,no,Los Angeles
23537,156,no,yes,Jersey
23538,44,no,no,San Antonio
23539,1309,yes,no,Dallas
23540,2421,yes,no,Santa Clara
23541,0,no,no,Rosselle
23542,23,no,no,Pittsburgh
23543,0,no,no,Pennsylvania
23544,0,no,no,Newcastle
23545,326,no,no,New York
23546,403,no,no,San Jose
23547,1,no,no,Houston
23548,0,no,no,San Fransisco
23549,-3,no,no,Los Angeles
23550,60,no,no,Jersey
23551,751,no,no,San Antonio
23552,1545,no,no,Dallas
23553,23,no,no,Santa Clara
23554,0,no,no,Rosselle
23555,20261,yes,no,Pittsburgh
23556,1887,no,no,Pennsylvania
23557,786,no,no,Newcastle
23558,2179,no,no,New York
23559,632,yes,no,San Jose
23560,99,no,no,Houston
23561,185,no,no,San Fransisco
23562,305,yes,no,Los Angeles
23563,278,no,no,Jersey
23564,187,no,no,San Antonio
23565,761,no,yes,Dallas
23566,123,no,no,Santa Clara
23567,-997,no,yes,Rosselle
23568,80,no,no,Pittsburgh
23569,486,no,no,Pennsylvania
23570,759,no,yes,Newcastle
23571,46,no,no,New York
23572,140,no,no,San Jose
23573,6743,no,no,Houston
23574,1946,no,no,San Fransisco
23575,0,no,no,Los Angeles
23576,1906,no,no,Jersey
23577,0,no,no,San Antonio
23578,1232,no,no,Dallas
23579,859,no,no,Santa Clara
23580,0,no,no,Rosselle
23581,0,no,no,Pittsburgh
23582,0,no,no,Pennsylvania
23583,6288,no,no,Newcastle
23584,1013,no,yes,New York
23585,37,no,no,San Jose
23586,0,no,no,Houston
23587,217,yes,no,San Fransisco
23588,0,no,no,Los Angeles
23589,0,no,no,Jersey
23590,0,no,no,San Antonio
23591,65,no,no,Dallas
23592,82,no,no,Santa Clara
23593,568,no,no,Rosselle
23594,134,no,no,Pittsburgh
23595,5603,no,no,Pennsylvania
23596,0,no,no,Newcastle
23597,89,no,no,New York
23598,197,no,no,San Jose
23599,837,no,no,Houston
23600,6174,no,no,San Fransisco
23601,7175,no,no,Los Angeles
23602,890,yes,yes,Jersey
23603,163,no,yes,San Antonio
23604,3,no,no,Dallas
23605,241,no,no,Santa Clara
23606,59,no,no,Rosselle
23607,315,no,no,Pittsburgh
23608,-262,yes,no,Pennsylvania
23609,163,no,no,Newcastle
23610,81,no,no,New York
23611,225,no,no,San Jose
23612,864,yes,no,Houston
23613,0,no,no,San Fransisco
23614,1548,no,no,Los Angeles
23615,0,no,no,Jersey
23616,3327,no,no,San Antonio
23617,0,no,no,Dallas
23618,879,no,no,Santa Clara
23619,729,no,no,Rosselle
23620,-158,yes,no,Pittsburgh
23621,7881,no,no,Pennsylvania
23622,0,no,no,Newcastle
23623,35,no,no,New York
23624,1333,no,no,San Jose
23625,2420,yes,no,Houston
23626,0,no,no,San Fransisco
23627,173,no,no,Los Angeles
23628,0,no,no,Jersey
23629,111,no,no,San Antonio
23630,84,no,no,Dallas
23631,0,no,no,Santa Clara
23632,211,no,no,Rosselle
23633,0,no,no,Pittsburgh
23634,17,no,no,Pennsylvania
23635,0,no,no,Newcastle
23636,668,no,no,New York
23637,1690,no,no,San Jose
23638,37,no,no,Houston
23639,-183,yes,yes,San Fransisco
23640,65,no,no,Los Angeles
23641,0,no,no,Jersey
23642,-173,no,no,San Antonio
23643,1258,no,no,Dallas
23644,6766,no,no,Santa Clara
23645,2499,no,no,Rosselle
23646,0,no,no,Pittsburgh
23647,377,no,no,Pennsylvania
23648,77,no,no,Newcastle
23649,1530,no,no,New York
23650,0,no,no,San Jose
23651,658,no,no,Houston
23652,1645,no,no,San Fransisco
23653,8047,yes,no,Los Angeles
23654,436,no,no,Jersey
23655,0,no,no,San Antonio
23656,75,no,no,Dallas
23657,279,no,no,Santa Clara
23658,4348,yes,no,Rosselle
23659,230,no,no,Pittsburgh
23660,167,no,no,Pennsylvania
23661,118,no,no,Newcastle
23662,323,no,no,New York
23663,97,no,no,San Jose
23664,3028,yes,no,Houston
23665,-157,no,no,San Fransisco
23666,-2,no,no,Los Angeles
23667,0,no,no,Jersey
23668,71,no,no,San Antonio
23669,396,no,no,Dallas
23670,200,no,no,Santa Clara
23671,466,no,no,Rosselle
23672,713,no,no,Pittsburgh
23673,1788,no,no,Pennsylvania
23674,755,yes,no,Newcastle
23675,298,no,no,New York
23676,370,no,no,San Jose
23677,459,no,no,Houston
23678,240,no,no,San Fransisco
23679,723,no,no,Los Angeles
23680,-300,no,no,Jersey
23681,0,no,no,San Antonio
23682,0,no,no,Dallas
23683,136,no,no,Santa Clara
23684,558,no,no,Rosselle
23685,15,no,no,Pittsburgh
23686,1522,yes,no,Pennsylvania
23687,111,no,no,Newcastle
23688,33,no,no,New York
23689,-108,yes,no,San Jose
23690,77,no,no,Houston
23691,12,no,no,San Fransisco
23692,5,no,no,Los Angeles
23693,1863,no,no,Jersey
23694,0,no,no,San Antonio
23695,42,no,no,Dallas
23696,0,yes,no,Santa Clara
23697,-78,no,no,Rosselle
23698,0,no,no,Pittsburgh
23699,621,no,no,Pennsylvania
23700,81,no,no,Newcastle
23701,6171,no,no,New York
23702,0,no,no,San Jose
23703,475,yes,no,Houston
23704,552,no,no,San Fransisco
23705,305,no,no,Los Angeles
23706,685,no,no,Jersey
23707,45,no,no,San Antonio
23708,553,no,no,Dallas
23709,2032,no,no,Santa Clara
23710,295,no,no,Rosselle
23711,795,no,no,Pittsburgh
23712,605,no,no,Pennsylvania
23713,-490,yes,yes,Newcastle
23714,88,no,no,New York
23715,1480,no,no,San Jose
23716,0,no,no,Houston
23717,813,no,no,San Fransisco
23718,565,yes,yes,Los Angeles
23719,-564,yes,yes,Jersey
23720,968,no,yes,San Antonio
23721,4,no,no,Dallas
23722,2,no,no,Santa Clara
23723,0,no,no,Rosselle
23724,182,no,no,Pittsburgh
23725,34,no,no,Pennsylvania
23726,6762,no,no,Newcastle
23727,223,no,no,New York
23728,556,no,no,San Jose
23729,0,no,no,Houston
23730,278,no,no,San Fransisco
23731,353,no,no,Los Angeles
23732,162,no,no,Jersey
23733,95,no,no,San Antonio
23734,81,no,no,Dallas
23735,3,no,no,Santa Clara
23736,1077,no,yes,Rosselle
23737,1425,yes,no,Pittsburgh
23738,26,yes,no,Pennsylvania
23739,918,no,no,Newcastle
23740,588,no,no,New York
23741,4450,no,no,San Jose
23742,3501,no,no,Houston
23743,3440,no,no,San Fransisco
23744,35,no,no,Los Angeles
23745,63,no,no,Jersey
23746,872,no,no,San Antonio
23747,159,no,no,Dallas
23748,1291,yes,no,Santa Clara
23749,-64,yes,yes,Rosselle
23750,1011,no,no,Pittsburgh
23751,433,no,no,Pennsylvania
23752,1286,no,no,Newcastle
23753,3588,no,no,New York
23754,0,no,no,San Jose
23755,1684,yes,no,Houston
23756,592,no,no,San Fransisco
23757,-30,no,no,Los Angeles
23758,-213,yes,no,Jersey
23759,0,no,no,San Antonio
23760,1239,no,no,Dallas
23761,0,no,no,Santa Clara
23762,576,no,no,Rosselle
23763,3029,no,no,Pittsburgh
23764,4542,yes,no,Pennsylvania
23765,313,no,no,Newcastle
23766,292,no,yes,New York
23767,946,no,no,San Jose
23768,195,no,no,Houston
23769,367,no,no,San Fransisco
23770,266,no,no,Los Angeles
23771,-50,no,no,Jersey
23772,34,no,yes,San Antonio
23773,603,no,no,Dallas
23774,1326,no,no,Santa Clara
23775,265,no,no,Rosselle
23776,-17,yes,yes,Pittsburgh
23777,55,no,yes,Pennsylvania
23778,963,no,no,Newcastle
23779,4522,no,no,New York
23780,235,yes,no,San Jose
23781,792,no,no,Houston
23782,58,no,no,San Fransisco
23783,2059,no,no,Los Angeles
23784,216,no,no,Jersey
23785,634,yes,no,San Antonio
23786,1029,no,no,Dallas
23787,432,yes,no,Santa Clara
23788,961,no,no,Rosselle
23789,0,no,no,Pittsburgh
23790,413,yes,yes,Pennsylvania
23791,0,no,no,Newcastle
23792,4293,yes,no,New York
23793,0,no,no,San Jose
23794,1673,yes,no,Houston
23795,358,no,no,San Fransisco
23796,21614,no,no,Los Angeles
23797,1026,no,no,Jersey
23798,56,no,no,San Antonio
23799,-281,no,no,Dallas
23800,82,no,no,Santa Clara
23801,79,no,no,Rosselle
23802,0,no,no,Pittsburgh
23803,58,yes,no,Pennsylvania
23804,350,no,no,Newcastle
23805,373,no,no,New York
23806,134,no,yes,San Jose
23807,0,no,no,Houston
23808,28,no,no,San Fransisco
23809,996,no,no,Los Angeles
23810,1561,no,no,Jersey
23811,515,yes,yes,San Antonio
23812,45,no,no,Dallas
23813,614,no,no,Santa Clara
23814,300,no,no,Rosselle
23815,332,yes,no,Pittsburgh
23816,32,no,no,Pennsylvania
23817,8,no,no,Newcastle
23818,194,no,yes,New York
23819,193,yes,no,San Jose
23820,578,no,no,Houston
23821,647,no,no,San Fransisco
23822,1008,no,no,Los Angeles
23823,0,no,no,Jersey
23824,452,yes,no,San Antonio
23825,2925,no,no,Dallas
23826,0,no,no,Santa Clara
23827,3490,yes,no,Rosselle
23828,-1,no,no,Pittsburgh
23829,1186,no,no,Pennsylvania
23830,54,no,no,Newcastle
23831,365,no,no,New York
23832,160,no,no,San Jose
23833,462,yes,no,Houston
23834,393,no,no,San Fransisco
23835,0,no,no,Los Angeles
23836,0,no,no,Jersey
23837,0,no,no,San Antonio
23838,471,no,no,Dallas
23839,134,no,no,Santa Clara
23840,0,no,no,Rosselle
23841,865,no,no,Pittsburgh
23842,-708,no,no,Pennsylvania
23843,255,no,no,Newcastle
23844,374,no,no,New York
23845,700,yes,no,San Jose
23846,1218,no,no,Houston
23847,599,yes,no,San Fransisco
23848,239,no,no,Los Angeles
23849,109,no,no,Jersey
23850,112,no,no,San Antonio
23851,5,no,no,Dallas
23852,0,no,no,Santa Clara
23853,877,no,no,Rosselle
23854,8,no,no,Pittsburgh
23855,0,no,no,Pennsylvania
23856,0,no,no,Newcastle
23857,2070,no,no,New York
23858,53,yes,yes,San Jose
23859,-146,yes,no,Houston
23860,67,no,yes,San Fransisco
23861,284,no,no,Los Angeles
23862,310,no,no,Jersey
23863,134,no,no,San Antonio
23864,96,no,no,Dallas
23865,33,no,no,Santa Clara
23866,444,no,no,Rosselle
23867,74,no,no,Pittsburgh
23868,0,no,no,Pennsylvania
23869,176,no,no,Newcastle
23870,0,no,no,New York
23871,-2,no,no,San Jose
23872,1059,no,no,Houston
23873,16,no,no,San Fransisco
23874,769,no,no,Los Angeles
23875,4,yes,no,Jersey
23876,118,yes,no,San Antonio
23877,1314,no,no,Dallas
23878,184,no,no,Santa Clara
23879,0,no,no,Rosselle
23880,105,no,no,Pittsburgh
23881,0,no,no,Pennsylvania
23882,628,no,no,Newcastle
23883,943,no,no,New York
23884,115,no,no,San Jose
23885,13,no,no,Houston
23886,430,no,no,San Fransisco
23887,0,no,no,Los Angeles
23888,88,no,no,Jersey
23889,171,no,no,San Antonio
23890,251,no,yes,Dallas
23891,-9,no,no,Santa Clara
23892,91,no,no,Rosselle
23893,233,no,no,Pittsburgh
23894,503,no,no,Pennsylvania
23895,0,no,no,Newcastle
23896,0,no,no,New York
23897,22,no,no,San Jose
23898,123,no,no,Houston
23899,219,no,no,San Fransisco
23900,310,no,no,Los Angeles
23901,96,no,no,Jersey
23902,2408,no,no,San Antonio
23903,1685,yes,no,Dallas
23904,8480,no,no,Santa Clara
23905,315,no,no,Rosselle
23906,7,yes,yes,Pittsburgh
23907,492,no,no,Pennsylvania
23908,500,no,yes,Newcastle
23909,146,no,no,New York
23910,36,no,no,San Jose
23911,518,no,no,Houston
23912,2595,yes,no,San Fransisco
23913,494,no,no,Los Angeles
23914,0,no,no,Jersey
23915,173,no,no,San Antonio
23916,335,no,no,Dallas
23917,10,no,no,Santa Clara
23918,0,no,no,Rosselle
23919,-852,no,yes,Pittsburgh
23920,230,no,yes,Pennsylvania
23921,0,no,no,Newcastle
23922,0,no,no,New York
23923,102,no,no,San Jose
23924,56,no,no,Houston
23925,1179,no,no,San Fransisco
23926,194,no,no,Los Angeles
23927,1059,no,no,Jersey
23928,121,no,no,San Antonio
23929,3849,no,no,Dallas
23930,41,no,no,Santa Clara
23931,-166,no,no,Rosselle
23932,-359,no,no,Pittsburgh
23933,257,no,no,Pennsylvania
23934,8,no,no,Newcastle
23935,0,no,no,New York
23936,214,no,no,San Jose
23937,771,no,no,Houston
23938,511,no,no,San Fransisco
23939,1670,no,no,Los Angeles
23940,85,no,no,Jersey
23941,842,no,no,San Antonio
23942,201,no,no,Dallas
23943,4800,yes,no,Santa Clara
23944,0,no,yes,Rosselle
23945,653,no,no,Pittsburgh
23946,-506,no,no,Pennsylvania
23947,466,no,no,Newcastle
23948,563,yes,yes,New York
23949,370,no,yes,San Jose
23950,258,yes,no,Houston
23951,1255,no,no,San Fransisco
23952,148,no,no,Los Angeles
23953,292,yes,no,Jersey
23954,-120,no,no,San Antonio
23955,324,no,no,Dallas
23956,0,no,no,Santa Clara
23957,268,no,no,Rosselle
23958,2087,no,no,Pittsburgh
23959,-254,no,yes,Pennsylvania
23960,5936,no,no,Newcastle
23961,593,no,no,New York
23962,665,no,no,San Jose
23963,46,no,no,Houston
23964,10,no,no,San Fransisco
23965,185,no,no,Los Angeles
23966,1,no,no,Jersey
23967,910,no,no,San Antonio
23968,8312,no,no,Dallas
23969,418,no,no,Santa Clara
23970,117,no,no,Rosselle
23971,185,no,yes,Pittsburgh
23972,0,no,no,Pennsylvania
23973,0,no,no,Newcastle
23974,351,yes,no,New York
23975,50,no,no,San Jose
23976,841,no,yes,Houston
23977,947,no,yes,San Fransisco
23978,1903,no,no,Los Angeles
23979,46,no,no,Jersey
23980,221,no,no,San Antonio
23981,0,no,no,Dallas
23982,0,yes,no,Santa Clara
23983,74,no,no,Rosselle
23984,1056,no,no,Pittsburgh
23985,69,no,no,Pennsylvania
23986,124,no,no,Newcastle
23987,347,no,no,New York
23988,16,no,no,San Jose
23989,0,no,no,Houston
23990,-401,yes,no,San Fransisco
23991,88,no,no,Los Angeles
23992,-3,no,no,Jersey
23993,4577,no,no,San Antonio
23994,627,no,no,Dallas
23995,1683,no,no,Santa Clara
23996,35,no,no,Rosselle
23997,224,no,no,Pittsburgh
23998,0,no,no,Pennsylvania
23999,114,no,no,Newcastle
24000,385,yes,no,New York
24001,26,no,no,San Jose
24002,861,no,no,Houston
24003,125,no,no,San Fransisco
24004,1795,yes,no,Los Angeles
24005,449,yes,no,Jersey
24006,2233,no,no,San Antonio
24007,124,no,no,Dallas
24008,261,no,no,Santa Clara
24009,183,no,no,Rosselle
24010,64,no,no,Pittsburgh
24011,591,no,no,Pennsylvania
24012,46,no,no,Newcastle
24013,23,no,no,New York
24014,0,no,no,San Jose
24015,0,no,no,Houston
24016,0,no,no,San Fransisco
24017,1077,no,no,Los Angeles
24018,373,no,no,Jersey
24019,0,no,no,San Antonio
24020,240,no,no,Dallas
24021,7554,no,no,Santa Clara
24022,0,no,no,Rosselle
24023,41,no,no,Pittsburgh
24024,-27,no,no,Pennsylvania
24025,0,no,no,Newcastle
24026,84,no,no,New York
24027,42,no,no,San Jose
24028,2419,no,no,Houston
24029,123,no,no,San Fransisco
24030,32,no,no,Los Angeles
24031,0,no,no,Jersey
24032,4695,no,no,San Antonio
24033,13099,no,no,Dallas
24034,3452,yes,no,Santa Clara
24035,212,yes,no,Rosselle
24036,0,no,no,Pittsburgh
24037,1227,no,no,Pennsylvania
24038,36,no,no,Newcastle
24039,-90,no,yes,New York
24040,1785,no,no,San Jose
24041,0,no,no,Houston
24042,0,no,no,San Fransisco
24043,1828,yes,no,Los Angeles
24044,9,yes,no,Jersey
24045,-103,yes,yes,San Antonio
24046,555,yes,yes,Dallas
24047,199,yes,no,Santa Clara
24048,12519,yes,no,Rosselle
24049,9214,no,yes,Pittsburgh
24050,79,yes,no,Pennsylvania
24051,5303,yes,no,Newcastle
24052,6,no,no,New York
24053,1293,yes,yes,San Jose
24054,24556,no,no,Houston
24055,1279,no,no,San Fransisco
24056,1258,no,no,Los Angeles
24057,239,no,no,Jersey
24058,882,no,yes,San Antonio
24059,1679,no,no,Dallas
24060,1664,yes,no,Santa Clara
24061,882,no,no,Rosselle
24062,8749,yes,yes,Pittsburgh
24063,-247,yes,yes,Pennsylvania
24064,1159,no,no,Newcastle
24065,3444,yes,no,New York
24066,2199,no,no,San Jose
24067,0,yes,no,Houston
24068,7424,yes,no,San Fransisco
24069,5346,yes,yes,Los Angeles
24070,26254,yes,no,Jersey
24071,1144,yes,no,San Antonio
24072,2351,no,no,Dallas
24073,2415,yes,no,Santa Clara
24074,164,yes,yes,Rosselle
24075,5514,no,no,Pittsburgh
24076,123,no,yes,Pennsylvania
24077,3352,yes,no,Newcastle
24078,0,yes,no,New York
24079,429,yes,no,San Jose
24080,5254,yes,no,Houston
24081,589,yes,no,San Fransisco
24082,19268,no,no,Los Angeles
24083,1445,no,no,Jersey
24084,568,yes,no,San Antonio
24085,10250,yes,no,Dallas
24086,3537,no,no,Santa Clara
24087,1324,yes,no,Rosselle
24088,1947,no,no,Pittsburgh
24089,1967,no,no,Pennsylvania
24090,3254,yes,no,Newcastle
24091,437,yes,no,New York
24092,3260,no,no,San Jose
24093,2329,no,no,Houston
24094,431,yes,no,San Fransisco
24095,12026,yes,no,Los Angeles
24096,1310,no,no,Jersey
24097,1757,no,no,San Antonio
24098,7554,no,no,Dallas
24099,385,yes,no,Santa Clara
24100,107,yes,yes,Rosselle
24101,1012,yes,yes,Pittsburgh
24102,352,no,no,Pennsylvania
24103,0,yes,no,Newcastle
24104,372,no,yes,New York
